current_a,current_ma,power_w,trend_direction,trend_percent_change,signal_quality,recommendation_type,severity,estimated_savings_kwh_per_day,energy_wasted_kwh_per_day
2.8532,2853.2,656.24,stable,9.18,weak,weak_signal,low,0.0,0.0
1.9096,1909.6,439.21,stable,8.95,weak,weak_signal,low,0.0,0.0
4.3131,4313.1,992.01,rising,-0.46,weak,weak_signal,low,0.0,0.0
4.3708,4370.8,1005.28,rising,-8.74,weak,weak_signal,low,0.0,0.0
3.3714,3371.4,775.42,stable,8.72,weak,weak_signal,low,0.0,0.0
3.7935,3793.5,872.5,falling,-4.92,weak,weak_signal,low,0.0,0.0
1.7865,1786.5,410.89,rising,4.42,weak,weak_signal,low,0.0,0.0
4.3008,4300.8,989.18,rising,5.59,weak,weak_signal,low,0.0,0.0
1.2022,1202.2,276.51,stable,-4.02,weak,weak_signal,low,0.0,0.0
2.3912,2391.2,549.98,falling,-2.78,weak,weak_signal,low,0.0,0.0
4.1797,4179.7,961.33,falling,-3.1,weak,weak_signal,low,0.0,0.0
4.6279,4627.9,1064.42,stable,0.37,weak,weak_signal,low,0.0,0.0
4.1092,4109.2,945.12,falling,6.22,weak,weak_signal,low,0.0,0.0
0.7378,737.8,169.69,falling,1.75,weak,weak_signal,low,0.0,0.0
3.7833,3783.3,870.16,stable,7.49,weak,weak_signal,low,0.0,0.0
3.3515,3351.5,770.85,stable,3.59,weak,weak_signal,low,0.0,0.0
2.6844,2684.4,617.41,stable,1.96,weak,weak_signal,low,0.0,0.0
0.3417,341.7,78.59,rising,9.91,weak,weak_signal,low,0.0,0.0
2.4052,2405.2,553.2,stable,7.26,weak,weak_signal,low,0.0,0.0
4.498,4498.0,1034.54,stable,-6.61,weak,weak_signal,low,0.0,0.0
2.0804,2080.4,478.49,falling,-6.41,weak,weak_signal,low,0.0,0.0
1.7756,1775.6,408.39,falling,-5.54,weak,weak_signal,low,0.0,0.0
1.2571,1257.1,289.13,rising,-3.49,weak,weak_signal,low,0.0,0.0
1.1971,1197.1,275.33,falling,4.23,weak,weak_signal,low,0.0,0.0
3.1783,3178.3,731.01,rising,-9.29,weak,weak_signal,low,0.0,0.0
4.2182,4218.2,970.19,stable,-7.27,weak,weak_signal,low,0.0,0.0
4.281,4281.0,984.63,rising,3.2,weak,weak_signal,low,0.0,0.0
1.4278,1427.8,328.39,rising,3.7,weak,weak_signal,low,0.0,0.0
1.8656,1865.6,429.09,rising,-4.41,weak,weak_signal,low,0.0,0.0
0.4921,492.1,113.18,rising,0.39,weak,weak_signal,low,0.0,0.0
4.7869,4786.9,1100.99,falling,0.34,weak,weak_signal,low,0.0,0.0
1.5369,1536.9,353.49,falling,-2.53,weak,weak_signal,low,0.0,0.0
1.3264,1326.4,305.07,falling,2.4,weak,weak_signal,low,0.0,0.0
2.5873,2587.3,595.08,rising,-4.31,weak,weak_signal,low,0.0,0.0
4.4982,4498.2,1034.59,rising,-1.56,weak,weak_signal,low,0.0,0.0
3.8549,3854.9,886.63,falling,7.07,weak,weak_signal,low,0.0,0.0
1.101,1101.0,253.23,rising,2.66,weak,weak_signal,low,0.0,0.0
3.1673,3167.3,728.48,stable,-2.45,weak,weak_signal,low,0.0,0.0
0.9106,910.6,209.44,rising,-8.1,weak,weak_signal,low,0.0,0.0
4.4034,4403.4,1012.78,stable,-5.05,weak,weak_signal,low,0.0,0.0
2.1988,2198.8,505.72,falling,-5.15,weak,weak_signal,low,0.0,0.0
2.6027,2602.7,598.62,rising,5.68,weak,weak_signal,low,0.0,0.0
0.6571,657.1,151.13,rising,-8.04,weak,weak_signal,low,0.0,0.0
2.085,2085.0,479.55,stable,4.06,weak,weak_signal,low,0.0,0.0
1.7514,1751.4,402.82,stable,-8.87,weak,weak_signal,low,0.0,0.0
0.661,661.0,152.03,rising,-1.26,weak,weak_signal,low,0.0,0.0
3.7452,3745.2,861.4,stable,-4.42,weak,weak_signal,low,0.0,0.0
3.915,3915.0,900.45,stable,4.09,weak,weak_signal,low,0.0,0.0
2.8823,2882.3,662.93,rising,5.93,weak,weak_signal,low,0.0,0.0
4.3465,4346.5,999.69,falling,7.67,weak,weak_signal,low,0.0,0.0
4.3303,4330.3,995.97,falling,-3.52,weak,weak_signal,low,0.0,0.0
4.9064,4906.4,1128.47,falling,9.58,weak,weak_signal,low,0.0,0.0
1.3196,1319.6,303.51,stable,-4.8,weak,weak_signal,low,0.0,0.0
1.3627,1362.7,313.42,rising,-7.91,weak,weak_signal,low,0.0,0.0
1.7439,1743.9,401.1,rising,-7.32,weak,weak_signal,low,0.0,0.0
2.0131,2013.1,463.01,rising,6.49,weak,weak_signal,low,0.0,0.0
4.9252,4925.2,1132.8,rising,8.56,weak,weak_signal,low,0.0,0.0
4.6289,4628.9,1064.65,rising,3.62,weak,weak_signal,low,0.0,0.0
3.3275,3327.5,765.33,stable,-5.22,weak,weak_signal,low,0.0,0.0
2.7153,2715.3,624.52,stable,-1.96,weak,weak_signal,low,0.0,0.0
3.6471,3647.1,838.83,stable,3.13,weak,weak_signal,low,0.0,0.0
2.201,2201.0,506.23,stable,-6.05,weak,weak_signal,low,0.0,0.0
1.1129,1112.9,255.97,rising,9.39,weak,weak_signal,low,0.0,0.0
4.4336,4433.6,1019.73,rising,-1.6,weak,weak_signal,low,0.0,0.0
3.478,3478.0,799.94,falling,-2.67,weak,weak_signal,low,0.0,0.0
3.2906,3290.6,756.84,rising,-8.37,weak,weak_signal,low,0.0,0.0
3.2702,3270.2,752.15,stable,-6.71,weak,weak_signal,low,0.0,0.0
0.7578,757.8,174.29,stable,-1.64,weak,weak_signal,low,0.0,0.0
1.9431,1943.1,446.91,falling,8.99,weak,weak_signal,low,0.0,0.0
2.3374,2337.4,537.6,rising,6.1,weak,weak_signal,low,0.0,0.0
3.9638,3963.8,911.67,stable,6.75,weak,weak_signal,low,0.0,0.0
4.145,4145.0,953.35,rising,-8.16,weak,weak_signal,low,0.0,0.0
1.079,1079.0,248.17,falling,-8.66,weak,weak_signal,low,0.0,0.0
3.9098,3909.8,899.25,falling,7.23,weak,weak_signal,low,0.0,0.0
4.602,4602.0,1058.46,stable,-9.43,weak,weak_signal,low,0.0,0.0
0.5201,520.1,119.62,stable,2.69,weak,weak_signal,low,0.0,0.0
4.8072,4807.2,1105.66,stable,-9.72,weak,weak_signal,low,0.0,0.0
1.6045,1604.5,369.04,falling,2.07,weak,weak_signal,low,0.0,0.0
4.6072,4607.2,1059.66,stable,-7.29,weak,weak_signal,low,0.0,0.0
1.7688,1768.8,406.82,stable,-7.27,weak,weak_signal,low,0.0,0.0
1.0865,1086.5,249.9,rising,-4.65,weak,weak_signal,low,0.0,0.0
4.1247,4124.7,948.68,stable,4.3,weak,weak_signal,low,0.0,0.0
3.6629,3662.9,842.47,stable,-7.25,weak,weak_signal,low,0.0,0.0
4.8374,4837.4,1112.6,falling,-6.34,weak,weak_signal,low,0.0,0.0
3.8323,3832.3,881.43,stable,-2.14,weak,weak_signal,low,0.0,0.0
4.3375,4337.5,997.63,stable,8.99,weak,weak_signal,low,0.0,0.0
2.4789,2478.9,570.15,falling,0.26,weak,weak_signal,low,0.0,0.0
0.3517,351.7,80.89,rising,-7.03,weak,weak_signal,low,0.0,0.0
3.4955,3495.5,803.96,falling,7.25,weak,weak_signal,low,0.0,0.0
0.8203,820.3,188.67,rising,2.88,weak,weak_signal,low,0.0,0.0
2.2897,2289.7,526.63,falling,-1.03,weak,weak_signal,low,0.0,0.0
0.2915,291.5,67.05,rising,-9.51,weak,weak_signal,low,0.0,0.0
0.6708,670.8,154.28,falling,-6.42,weak,weak_signal,low,0.0,0.0
2.2294,2229.4,512.76,falling,8.83,weak,weak_signal,low,0.0,0.0
3.8005,3800.5,874.12,stable,9.31,weak,weak_signal,low,0.0,0.0
0.1645,164.5,37.84,stable,-7.12,weak,weak_signal,low,0.0,0.0
3.6852,3685.2,847.6,rising,-0.95,weak,weak_signal,low,0.0,0.0
2.2693,2269.3,521.94,rising,-5.12,weak,weak_signal,low,0.0,0.0
3.2161,3216.1,739.7,rising,-8.26,weak,weak_signal,low,0.0,0.0
4.323,4323.0,994.29,falling,6.06,weak,weak_signal,low,0.0,0.0
2.0179,2017.9,464.12,rising,-9.42,weak,weak_signal,low,0.0,0.0
4.3374,4337.4,997.6,rising,6.26,weak,weak_signal,low,0.0,0.0
3.314,3314.0,762.22,rising,-7.81,weak,weak_signal,low,0.0,0.0
4.1576,4157.6,956.25,rising,4.91,weak,weak_signal,low,0.0,0.0
1.2981,1298.1,298.56,falling,-4.8,weak,weak_signal,low,0.0,0.0
3.9214,3921.4,901.92,stable,2.79,weak,weak_signal,low,0.0,0.0
2.3394,2339.4,538.06,stable,4.31,weak,weak_signal,low,0.0,0.0
3.6146,3614.6,831.36,falling,9.1,weak,weak_signal,low,0.0,0.0
2.1629,2162.9,497.47,stable,-1.48,weak,weak_signal,low,0.0,0.0
1.091,1091.0,250.93,rising,-4.89,weak,weak_signal,low,0.0,0.0
3.7121,3712.1,853.78,stable,8.43,weak,weak_signal,low,0.0,0.0
3.0789,3078.9,708.15,falling,-4.7,weak,weak_signal,low,0.0,0.0
4.1722,4172.2,959.61,stable,-5.73,weak,weak_signal,low,0.0,0.0
1.0201,1020.1,234.62,falling,-2.94,weak,weak_signal,low,0.0,0.0
4.2541,4254.1,978.44,rising,-4.04,weak,weak_signal,low,0.0,0.0
3.8353,3835.3,882.12,stable,-4.47,weak,weak_signal,low,0.0,0.0
0.4369,436.9,100.49,stable,-6.92,weak,weak_signal,low,0.0,0.0
1.2281,1228.1,282.46,stable,-0.15,weak,weak_signal,low,0.0,0.0
2.4554,2455.4,564.74,falling,-8.35,weak,weak_signal,low,0.0,0.0
4.5104,4510.4,1037.39,rising,1.53,weak,weak_signal,low,0.0,0.0
3.8195,3819.5,878.49,stable,-1.62,weak,weak_signal,low,0.0,0.0
4.7854,4785.4,1100.64,stable,7.1,weak,weak_signal,low,0.0,0.0
1.6146,1614.6,371.36,rising,-8.07,weak,weak_signal,low,0.0,0.0
2.4686,2468.6,567.78,rising,8.7,weak,weak_signal,low,0.0,0.0
4.8019,4801.9,1104.44,rising,-0.49,weak,weak_signal,low,0.0,0.0
2.154,2154.0,495.42,rising,-9.64,weak,weak_signal,low,0.0,0.0
0.904,904.0,207.92,rising,-4.98,weak,weak_signal,low,0.0,0.0
0.3221,322.1,74.08,rising,-0.33,weak,weak_signal,low,0.0,0.0
4.497,4497.0,1034.31,rising,8.67,weak,weak_signal,low,0.0,0.0
0.4871,487.1,112.03,stable,-7.45,weak,weak_signal,low,0.0,0.0
4.5627,4562.7,1049.42,falling,7.46,weak,weak_signal,low,0.0,0.0
4.5135,4513.5,1038.11,falling,-8.57,weak,weak_signal,low,0.0,0.0
2.7103,2710.3,623.37,stable,4.74,weak,weak_signal,low,0.0,0.0
4.0234,4023.4,925.38,stable,9.11,weak,weak_signal,low,0.0,0.0
0.5819,581.9,133.84,rising,7.84,weak,weak_signal,low,0.0,0.0
4.2755,4275.5,983.37,falling,-8.86,weak,weak_signal,low,0.0,0.0
3.531,3531.0,812.13,rising,-8.53,weak,weak_signal,low,0.0,0.0
0.5293,529.3,121.74,falling,3.94,weak,weak_signal,low,0.0,0.0
1.2991,1299.1,298.79,stable,-8.16,weak,weak_signal,low,0.0,0.0
4.9238,4923.8,1132.47,stable,-0.02,weak,weak_signal,low,0.0,0.0
3.375,3375.0,776.25,rising,-8.89,weak,weak_signal,low,0.0,0.0
1.8116,1811.6,416.67,falling,-5.73,weak,weak_signal,low,0.0,0.0
3.3338,3333.8,766.77,falling,-3.93,weak,weak_signal,low,0.0,0.0
0.6423,642.3,147.73,falling,-3.08,weak,weak_signal,low,0.0,0.0
1.3528,1352.8,311.14,falling,3.92,weak,weak_signal,low,0.0,0.0
4.7024,4702.4,1081.55,falling,9.21,weak,weak_signal,low,0.0,0.0
0.8536,853.6,196.33,stable,-0.77,weak,weak_signal,low,0.0,0.0
1.5126,1512.6,347.9,rising,-6.58,weak,weak_signal,low,0.0,0.0
4.7896,4789.6,1101.61,falling,3.12,weak,weak_signal,low,0.0,0.0
3.7834,3783.4,870.18,falling,9.92,weak,weak_signal,low,0.0,0.0
1.994,1994.0,458.62,falling,-3.69,weak,weak_signal,low,0.0,0.0
2.6645,2664.5,612.83,falling,-1.53,weak,weak_signal,low,0.0,0.0
1.4471,1447.1,332.83,falling,6.22,weak,weak_signal,low,0.0,0.0
1.1682,1168.2,268.69,falling,8.43,weak,weak_signal,low,0.0,0.0
3.829,3829.0,880.67,falling,-1.29,weak,weak_signal,low,0.0,0.0
2.7654,2765.4,636.04,falling,8.83,weak,weak_signal,low,0.0,0.0
2.6368,2636.8,606.46,rising,-6.58,weak,weak_signal,low,0.0,0.0
4.6868,4686.8,1077.96,rising,-7.77,weak,weak_signal,low,0.0,0.0
4.4823,4482.3,1030.93,falling,0.27,weak,weak_signal,low,0.0,0.0
3.2214,3221.4,740.92,rising,-6.31,weak,weak_signal,low,0.0,0.0
4.9505,4950.5,1138.62,falling,-2.19,weak,weak_signal,low,0.0,0.0
0.1123,112.3,25.83,rising,-1.93,weak,weak_signal,low,0.0,0.0
3.1275,3127.5,719.32,falling,8.48,weak,weak_signal,low,0.0,0.0
4.6663,4666.3,1073.25,stable,9.61,weak,weak_signal,low,0.0,0.0
1.2355,1235.5,284.17,falling,-7.59,weak,weak_signal,low,0.0,0.0
2.0178,2017.8,464.09,falling,-4.72,weak,weak_signal,low,0.0,0.0
3.4925,3492.5,803.28,rising,-0.9,weak,weak_signal,low,0.0,0.0
2.3631,2363.1,543.51,falling,-7.11,weak,weak_signal,low,0.0,0.0
4.9219,4921.9,1132.04,stable,6.79,weak,weak_signal,low,0.0,0.0
3.3332,3333.2,766.64,stable,-8.79,weak,weak_signal,low,0.0,0.0
2.2296,2229.6,512.81,falling,1.36,weak,weak_signal,low,0.0,0.0
2.0875,2087.5,480.12,stable,-7.0,weak,weak_signal,low,0.0,0.0
1.7625,1762.5,405.38,rising,-3.43,weak,weak_signal,low,0.0,0.0
3.599,3599.0,827.77,falling,-4.26,weak,weak_signal,low,0.0,0.0
4.2355,4235.5,974.16,stable,6.16,weak,weak_signal,low,0.0,0.0
4.7095,4709.5,1083.18,stable,6.66,weak,weak_signal,low,0.0,0.0
3.4914,3491.4,803.02,stable,-7.71,weak,weak_signal,low,0.0,0.0
4.7746,4774.6,1098.16,rising,9.83,weak,weak_signal,low,0.0,0.0
3.8003,3800.3,874.07,rising,3.66,weak,weak_signal,low,0.0,0.0
3.6435,3643.5,838.0,stable,-1.55,weak,weak_signal,low,0.0,0.0
4.9306,4930.6,1134.04,rising,-3.77,weak,weak_signal,low,0.0,0.0
1.6631,1663.1,382.51,stable,1.03,weak,weak_signal,low,0.0,0.0
2.219,2219.0,510.37,stable,6.83,weak,weak_signal,low,0.0,0.0
0.1234,123.4,28.38,falling,3.45,weak,weak_signal,low,0.0,0.0
3.2245,3224.5,741.63,stable,4.37,weak,weak_signal,low,0.0,0.0
1.8655,1865.5,429.06,stable,0.45,weak,weak_signal,low,0.0,0.0
4.8145,4814.5,1107.34,stable,4.5,weak,weak_signal,low,0.0,0.0
4.9792,4979.2,1145.22,stable,6.54,weak,weak_signal,low,0.0,0.0
2.0218,2021.8,465.01,rising,2.87,weak,weak_signal,low,0.0,0.0
2.2172,2217.2,509.96,rising,5.28,weak,weak_signal,low,0.0,0.0
3.2975,3297.5,758.42,rising,-9.69,weak,weak_signal,low,0.0,0.0
0.5305,530.5,122.01,rising,6.66,weak,weak_signal,low,0.0,0.0
2.5219,2521.9,580.04,stable,-1.85,weak,weak_signal,low,0.0,0.0
2.2257,2225.7,511.91,rising,8.45,weak,weak_signal,low,0.0,0.0
2.2477,2247.7,516.97,falling,-8.88,weak,weak_signal,low,0.0,0.0
3.8896,3889.6,894.61,rising,-8.45,weak,weak_signal,low,0.0,0.0
2.7879,2787.9,641.22,stable,4.23,weak,weak_signal,low,0.0,0.0
0.8126,812.6,186.9,falling,6.18,weak,weak_signal,low,0.0,0.0
1.4338,1433.8,329.77,stable,5.93,weak,weak_signal,low,0.0,0.0
4.6682,4668.2,1073.69,stable,8.65,weak,weak_signal,low,0.0,0.0
0.8077,807.7,185.77,rising,1.53,weak,weak_signal,low,0.0,0.0
4.7713,4771.3,1097.4,falling,-1.2,weak,weak_signal,low,0.0,0.0
3.7423,3742.3,860.73,stable,-6.09,weak,weak_signal,low,0.0,0.0
4.0555,4055.5,932.77,stable,9.53,weak,weak_signal,low,0.0,0.0
3.9481,3948.1,908.06,stable,-0.16,weak,weak_signal,low,0.0,0.0
2.5964,2596.4,597.17,rising,7.64,weak,weak_signal,low,0.0,0.0
0.7257,725.7,166.91,falling,-9.36,weak,weak_signal,low,0.0,0.0
0.8094,809.4,186.16,rising,8.19,weak,weak_signal,low,0.0,0.0
2.1135,2113.5,486.11,rising,4.91,weak,weak_signal,low,0.0,0.0
3.0869,3086.9,709.99,falling,-4.12,weak,weak_signal,low,0.0,0.0
0.5716,571.6,131.47,stable,-1.41,weak,weak_signal,low,0.0,0.0
4.9996,4999.6,1149.91,falling,5.75,weak,weak_signal,low,0.0,0.0
4.7249,4724.9,1086.73,stable,8.28,weak,weak_signal,low,0.0,0.0
3.5883,3588.3,825.31,rising,-4.36,weak,weak_signal,low,0.0,0.0
4.4593,4459.3,1025.64,stable,-1.4,weak,weak_signal,low,0.0,0.0
4.6947,4694.7,1079.78,stable,1.54,weak,weak_signal,low,0.0,0.0
0.8623,862.3,198.33,falling,0.96,weak,weak_signal,low,0.0,0.0
0.7447,744.7,171.28,falling,-6.0,weak,weak_signal,low,0.0,0.0
1.4664,1466.4,337.27,stable,-1.69,weak,weak_signal,low,0.0,0.0
4.1355,4135.5,951.17,stable,-4.2,weak,weak_signal,low,0.0,0.0
3.0412,3041.2,699.48,stable,-1.02,weak,weak_signal,low,0.0,0.0
3.9397,3939.7,906.13,rising,3.05,weak,weak_signal,low,0.0,0.0
1.7486,1748.6,402.18,falling,-2.39,weak,weak_signal,low,0.0,0.0
2.4756,2475.6,569.39,falling,-1.95,weak,weak_signal,low,0.0,0.0
3.0399,3039.9,699.18,rising,0.47,weak,weak_signal,low,0.0,0.0
4.6225,4622.5,1063.17,stable,-0.19,weak,weak_signal,low,0.0,0.0
3.187,3187.0,733.01,falling,-8.65,weak,weak_signal,low,0.0,0.0
4.6834,4683.4,1077.18,falling,5.21,weak,weak_signal,low,0.0,0.0
3.0026,3002.6,690.6,stable,3.3,weak,weak_signal,low,0.0,0.0
0.9792,979.2,225.22,stable,-6.25,weak,weak_signal,low,0.0,0.0
0.9961,996.1,229.1,rising,-4.64,weak,weak_signal,low,0.0,0.0
2.4814,2481.4,570.72,rising,-0.58,weak,weak_signal,low,0.0,0.0
3.7893,3789.3,871.54,rising,6.73,weak,weak_signal,low,0.0,0.0
0.2896,289.6,66.61,falling,6.08,weak,weak_signal,low,0.0,0.0
3.0497,3049.7,701.43,falling,0.08,weak,weak_signal,low,0.0,0.0
4.9019,4901.9,1127.44,stable,-7.91,weak,weak_signal,low,0.0,0.0
4.2576,4257.6,979.25,rising,-0.13,weak,weak_signal,low,0.0,0.0
2.196,2196.0,505.08,falling,2.97,weak,weak_signal,low,0.0,0.0
0.6058,605.8,139.33,falling,0.88,weak,weak_signal,low,0.0,0.0
2.7323,2732.3,628.43,stable,2.24,weak,weak_signal,low,0.0,0.0
1.5343,1534.3,352.89,falling,0.28,weak,weak_signal,low,0.0,0.0
0.821,821.0,188.83,rising,5.67,weak,weak_signal,low,0.0,0.0
0.5286,528.6,121.58,rising,-3.38,weak,weak_signal,low,0.0,0.0
0.5873,587.3,135.08,rising,9.74,weak,weak_signal,low,0.0,0.0
3.2082,3208.2,737.89,stable,-9.24,weak,weak_signal,low,0.0,0.0
3.2535,3253.5,748.3,stable,-6.57,weak,weak_signal,low,0.0,0.0
3.3197,3319.7,763.53,rising,8.99,weak,weak_signal,low,0.0,0.0
0.4393,439.3,101.04,rising,8.59,weak,weak_signal,low,0.0,0.0
3.1216,3121.6,717.97,falling,8.93,weak,weak_signal,low,0.0,0.0
0.3815,381.5,87.75,rising,8.75,weak,weak_signal,low,0.0,0.0
3.243,3243.0,745.89,stable,-7.36,weak,weak_signal,low,0.0,0.0
3.3582,3358.2,772.39,rising,-7.92,weak,weak_signal,low,0.0,0.0
4.6395,4639.5,1067.09,rising,-0.27,weak,weak_signal,low,0.0,0.0
1.408,1408.0,323.84,falling,1.57,weak,weak_signal,low,0.0,0.0
4.0515,4051.5,931.85,falling,0.51,weak,weak_signal,low,0.0,0.0
4.1007,4100.7,943.16,falling,-1.26,weak,weak_signal,low,0.0,0.0
2.0224,2022.4,465.15,rising,3.55,weak,weak_signal,low,0.0,0.0
3.7294,3729.4,857.76,falling,-9.42,weak,weak_signal,low,0.0,0.0
4.5895,4589.5,1055.59,stable,2.92,weak,weak_signal,low,0.0,0.0
3.6081,3608.1,829.86,stable,3.48,weak,weak_signal,low,0.0,0.0
3.6972,3697.2,850.36,falling,0.66,weak,weak_signal,low,0.0,0.0
3.3208,3320.8,763.78,falling,-2.54,weak,weak_signal,low,0.0,0.0
1.979,1979.0,455.17,stable,0.31,weak,weak_signal,low,0.0,0.0
3.3874,3387.4,779.1,falling,0.14,weak,weak_signal,low,0.0,0.0
3.0326,3032.6,697.5,stable,2.57,weak,weak_signal,low,0.0,0.0
1.1168,1116.8,256.86,stable,-7.16,weak,weak_signal,low,0.0,0.0
2.1178,2117.8,487.09,stable,4.46,weak,weak_signal,low,0.0,0.0
0.8822,882.2,202.91,rising,-4.89,weak,weak_signal,low,0.0,0.0
4.49,4490.0,1032.7,rising,-7.72,weak,weak_signal,low,0.0,0.0
0.7871,787.1,181.03,rising,0.84,weak,weak_signal,low,0.0,0.0
1.7574,1757.4,404.2,rising,8.79,weak,weak_signal,low,0.0,0.0
3.6406,3640.6,837.34,falling,5.82,weak,weak_signal,low,0.0,0.0
2.346,2346.0,539.58,rising,0.37,weak,weak_signal,low,0.0,0.0
1.9581,1958.1,450.36,rising,-2.52,weak,weak_signal,low,0.0,0.0
4.7423,4742.3,1090.73,falling,-6.15,weak,weak_signal,low,0.0,0.0
0.5714,571.4,131.42,rising,0.42,weak,weak_signal,low,0.0,0.0
2.8809,2880.9,662.61,rising,7.0,weak,weak_signal,low,0.0,0.0
0.2665,266.5,61.3,stable,6.97,weak,weak_signal,low,0.0,0.0
1.4879,1487.9,342.22,rising,9.42,weak,weak_signal,low,0.0,0.0
4.2975,4297.5,988.43,rising,-8.44,weak,weak_signal,low,0.0,0.0
4.3711,4371.1,1005.35,falling,1.12,weak,weak_signal,low,0.0,0.0
0.7542,754.2,173.47,falling,-9.18,weak,weak_signal,low,0.0,0.0
1.4377,1437.7,330.67,stable,-9.8,weak,weak_signal,low,0.0,0.0
3.7662,3766.2,866.23,rising,9.28,weak,weak_signal,low,0.0,0.0
4.0075,4007.5,921.73,rising,1.34,weak,weak_signal,low,0.0,0.0
2.3108,2310.8,531.48,falling,7.45,weak,weak_signal,low,0.0,0.0
4.7513,4751.3,1092.8,falling,4.64,weak,weak_signal,low,0.0,0.0
4.4596,4459.6,1025.71,stable,-7.0,weak,weak_signal,low,0.0,0.0
3.5622,3562.2,819.31,stable,2.15,weak,weak_signal,low,0.0,0.0
0.1967,196.7,45.24,stable,4.02,strong,efficient_usage,low,0.0,0.0
1.533,1533.0,352.59,stable,-0.22,strong,efficient_usage,low,0.0,0.0
0.8765,876.5,201.59,stable,6.93,strong,efficient_usage,low,0.0,0.0
0.1951,195.1,44.87,stable,-7.58,strong,efficient_usage,low,0.0,0.0
0.3378,337.8,77.69,stable,2.99,fair,efficient_usage,low,0.0,0.0
0.3978,397.8,91.49,stable,-3.14,strong,efficient_usage,low,0.0,0.0
0.3949,394.9,90.83,stable,6.53,fair,efficient_usage,low,0.0,0.0
1.4843,1484.3,341.39,stable,-3.71,strong,efficient_usage,low,0.0,0.0
0.9169,916.9,210.89,stable,5.28,strong,efficient_usage,low,0.0,0.0
0.4027,402.7,92.62,stable,1.66,strong,efficient_usage,low,0.0,0.0
0.1952,195.2,44.9,stable,-5.74,fair,efficient_usage,low,0.0,0.0
0.3971,397.1,91.33,stable,7.88,fair,efficient_usage,low,0.0,0.0
1.2185,1218.5,280.25,stable,-0.74,strong,efficient_usage,low,0.0,0.0
1.3383,1338.3,307.81,stable,-6.26,strong,efficient_usage,low,0.0,0.0
1.3021,1302.1,299.48,stable,3.56,strong,efficient_usage,low,0.0,0.0
0.4432,443.2,101.94,stable,-3.04,strong,efficient_usage,low,0.0,0.0
1.1556,1155.6,265.79,rising,-4.62,strong,efficient_usage,low,0.0,0.0
1.0204,1020.4,234.69,stable,-4.95,strong,efficient_usage,low,0.0,0.0
0.9217,921.7,211.99,stable,3.19,strong,efficient_usage,low,0.0,0.0
1.6485,1648.5,379.16,stable,-3.39,strong,efficient_usage,low,0.0,0.0
1.6564,1656.4,380.97,stable,-0.07,strong,efficient_usage,low,0.0,0.0
1.632,1632.0,375.36,stable,2.0,strong,efficient_usage,low,0.0,0.0
0.166,166.0,38.18,stable,-1.97,strong,efficient_usage,low,0.0,0.0
0.2501,250.1,57.52,stable,-6.07,fair,efficient_usage,low,0.0,0.0
1.6142,1614.2,371.27,falling,-7.61,strong,efficient_usage,low,0.0,0.0
1.5511,1551.1,356.75,rising,-2.07,strong,efficient_usage,low,0.0,0.0
1.4705,1470.5,338.21,stable,4.61,strong,efficient_usage,low,0.0,0.0
0.5579,557.9,128.32,stable,5.56,strong,efficient_usage,low,0.0,0.0
0.7272,727.2,167.26,stable,7.6,strong,efficient_usage,low,0.0,0.0
1.4472,1447.2,332.86,stable,4.77,strong,efficient_usage,low,0.0,0.0
1.4903,1490.3,342.77,stable,-2.45,strong,efficient_usage,low,0.0,0.0
1.196,1196.0,275.08,falling,3.16,strong,efficient_usage,low,0.0,0.0
0.9331,933.1,214.61,rising,-4.77,strong,efficient_usage,low,0.0,0.0
0.1341,134.1,30.84,rising,3.07,strong,efficient_usage,low,0.0,0.0
1.6064,1606.4,369.47,stable,0.61,strong,efficient_usage,low,0.0,0.0
1.4684,1468.4,337.73,stable,-1.04,strong,efficient_usage,low,0.0,0.0
1.5435,1543.5,355.0,stable,-3.57,strong,efficient_usage,low,0.0,0.0
0.7875,787.5,181.12,rising,1.62,strong,efficient_usage,low,0.0,0.0
1.2326,1232.6,283.5,stable,-2.07,strong,efficient_usage,low,0.0,0.0
1.494,1494.0,343.62,stable,0.46,strong,efficient_usage,low,0.0,0.0
0.6249,624.9,143.73,rising,1.6,strong,efficient_usage,low,0.0,0.0
0.3187,318.7,73.3,stable,5.97,strong,efficient_usage,low,0.0,0.0
0.747,747.0,171.81,stable,-3.23,strong,efficient_usage,low,0.0,0.0
1.0014,1001.4,230.32,stable,3.22,strong,efficient_usage,low,0.0,0.0
1.0194,1019.4,234.46,rising,-3.02,strong,efficient_usage,low,0.0,0.0
1.5622,1562.2,359.31,stable,3.66,strong,efficient_usage,low,0.0,0.0
0.9642,964.2,221.77,stable,3.99,strong,efficient_usage,low,0.0,0.0
0.1024,102.4,23.55,stable,4.12,strong,efficient_usage,low,0.0,0.0
0.7146,714.6,164.36,falling,3.55,strong,efficient_usage,low,0.0,0.0
1.6141,1614.1,371.24,falling,-2.98,strong,efficient_usage,low,0.0,0.0
1.3334,1333.4,306.68,stable,1.07,strong,efficient_usage,low,0.0,0.0
1.4369,1436.9,330.49,stable,-3.72,strong,efficient_usage,low,0.0,0.0
0.9627,962.7,221.42,stable,2.06,strong,efficient_usage,low,0.0,0.0
1.3774,1377.4,316.8,stable,7.52,strong,efficient_usage,low,0.0,0.0
0.541,541.0,124.43,stable,6.9,strong,efficient_usage,low,0.0,0.0
