module,location,rcwl,pir,rssi,uptime,heap,temperature,humidity,recommendation_type,severity
MOD_ESP_01,LIVING_ROOM,1,1,-52,55910,12164,19.3,58.2,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-65,24810,18954,18.5,40.2,low_temp_occupied,low
MOD_ROOM_01,BEDROOM,1,1,-73,15965,11955,17.3,56.8,low_temp_occupied,low
MOD_ROOM_01,BEDROOM,1,1,-65,21040,46558,18.7,52.0,low_temp_occupied,low
MOD_ESP_02,BEDROOM,1,1,-72,35757,15496,19.0,41.6,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-52,76720,45984,19.7,55.3,low_temp_occupied,low
MOD_ROOM_01,OFFICE,1,1,-71,41274,39762,18.1,50.5,low_temp_occupied,low
MOD_ROOM_01,M_ROOM,1,1,-72,56375,48919,18.5,48.1,low_temp_occupied,low
MOD_ESP_02,LAB,1,1,-58,71754,13271,18.4,48.8,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-69,7912,41014,17.0,54.1,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-60,44834,12208,19.0,52.3,low_temp_occupied,low
MOD_ROOM_01,LIVING_ROOM,1,1,-54,23550,22015,18.9,58.7,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-64,6323,16150,16.5,44.5,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-54,78283,17324,18.4,47.7,low_temp_occupied,low
MOD_PC_01,KITCHEN,1,1,-50,35805,10430,17.8,50.3,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-69,6466,39803,18.5,46.3,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-75,25454,34560,16.2,49.4,low_temp_occupied,low
MOD_PC_02,KITCHEN,1,1,-59,24538,47966,18.9,57.2,low_temp_occupied,low
MOD_ESP_02,KITCHEN,1,1,-67,66141,20321,17.6,43.5,low_temp_occupied,low
MOD_ESP_02,LAB,1,1,-60,7440,25667,16.7,55.1,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-63,12015,12701,19.9,54.2,low_temp_occupied,low
MOD_ESP_02,LIVING_ROOM,1,1,-60,65110,18692,18.3,40.2,low_temp_occupied,low
MOD_ESP_01,OFFICE,1,1,-54,59867,41653,19.9,40.0,low_temp_occupied,low
MOD_PC_02,M_ROOM,1,1,-55,13921,20272,16.8,45.6,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-67,57265,16936,16.5,54.9,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-70,56135,49276,18.8,42.0,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-52,73567,28986,19.9,46.4,low_temp_occupied,low
MOD_PC_01,LAB,1,1,-50,44183,23602,19.2,45.9,low_temp_occupied,low
MOD_ESP_01,LIVING_ROOM,1,1,-67,26796,11767,19.1,53.8,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-52,70737,46702,16.9,58.0,low_temp_occupied,low
MOD_ROOM_01,OFFICE,1,1,-55,33772,23570,16.8,56.7,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-59,70437,41103,19.6,53.1,low_temp_occupied,low
MOD_PC_02,M_ROOM,1,1,-58,48871,40636,17.3,55.7,low_temp_occupied,low
MOD_PC_02,BEDROOM,1,1,-50,2806,36176,19.5,43.6,low_temp_occupied,low
MOD_PC_02,KITCHEN,1,1,-71,6626,20151,17.1,47.4,low_temp_occupied,low
MOD_ESP_02,OFFICE,1,1,-58,13108,35042,19.2,43.8,low_temp_occupied,low
MOD_ESP_01,M_ROOM,1,1,-57,73830,30940,16.3,54.5,low_temp_occupied,low
MOD_PC_02,OFFICE,1,1,-50,34907,46240,19.7,59.5,low_temp_occupied,low
MOD_PC_01,LIVING_ROOM,1,1,-75,14908,48461,17.3,52.1,low_temp_occupied,low
MOD_ESP_02,KITCHEN,1,1,-70,71236,26341,16.2,42.2,low_temp_occupied,low
MOD_ESP_01,KITCHEN,1,1,-56,59504,12766,17.1,44.3,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-67,30041,29627,17.6,55.3,low_temp_occupied,low
MOD_ESP_02,LIVING_ROOM,1,1,-53,15751,27126,18.3,47.7,low_temp_occupied,low
MOD_ROOM_01,LIVING_ROOM,1,1,-63,80826,25700,17.6,59.0,low_temp_occupied,low
MOD_PC_01,KITCHEN,1,1,-69,60037,21259,17.0,41.2,low_temp_occupied,low
MOD_ESP_02,LIVING_ROOM,1,1,-72,46210,34461,19.7,49.3,low_temp_occupied,low
MOD_PC_01,LIVING_ROOM,1,1,-51,60466,21332,16.8,50.8,low_temp_occupied,low
MOD_ESP_02,BEDROOM,1,1,-54,17580,24203,19.0,54.0,low_temp_occupied,low
MOD_PC_01,KITCHEN,1,1,-58,19962,47304,16.7,58.3,low_temp_occupied,low
MOD_ESP_01,LAB,1,1,-53,20528,29857,18.9,56.7,low_temp_occupied,low
MOD_ESP_01,BEDROOM,1,1,-61,54261,49979,18.6,59.6,low_temp_occupied,low
MOD_ROOM_01,LIVING_ROOM,1,1,-58,79673,49046,19.4,59.4,low_temp_occupied,low
MOD_ESP_01,KITCHEN,1,1,-68,31830,38950,17.1,43.6,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-74,68288,30725,17.3,43.1,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-65,28957,11716,16.4,55.6,low_temp_occupied,low
MOD_PC_02,BEDROOM,1,1,-62,43369,36552,18.7,54.2,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-74,48500,38294,19.9,43.5,low_temp_occupied,low
MOD_ESP_01,LIVING_ROOM,1,1,-58,26086,45931,19.1,58.7,low_temp_occupied,low
MOD_PC_01,KITCHEN,1,1,-60,26299,44119,17.5,52.4,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-52,53420,34104,16.6,54.2,low_temp_occupied,low
MOD_ESP_02,LAB,1,1,-64,35729,46932,16.9,49.5,low_temp_occupied,low
MOD_PC_01,KITCHEN,1,1,-59,35301,37447,17.8,42.4,low_temp_occupied,low
MOD_PC_01,BEDROOM,1,1,-56,65753,37714,17.4,44.5,low_temp_occupied,low
MOD_ROOM_01,LAB,1,1,-74,32661,29738,16.9,50.1,low_temp_occupied,low
MOD_PC_01,OFFICE,1,1,-69,20635,27763,16.8,55.1,low_temp_occupied,low
MOD_PC_02,KITCHEN,1,1,-54,8724,40193,18.7,57.0,low_temp_occupied,low
MOD_ESP_01,M_ROOM,1,1,-68,53720,29366,19.6,48.5,low_temp_occupied,low
MOD_ESP_02,LAB,1,1,-63,47525,20896,19.2,41.7,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-50,61669,33469,18.0,55.0,low_temp_occupied,low
MOD_PC_01,LAB,1,1,-61,65822,29541,17.7,55.0,low_temp_occupied,low
MOD_PC_02,KITCHEN,1,1,-67,8518,35431,16.6,58.2,low_temp_occupied,low
MOD_ESP_01,M_ROOM,1,1,-73,24612,41551,18.3,42.3,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-61,18949,47129,18.5,49.3,low_temp_occupied,low
MOD_ESP_02,M_ROOM,1,1,-63,29994,45688,18.6,52.8,low_temp_occupied,low
MOD_ROOM_01,OFFICE,1,1,-54,77727,29469,19.8,57.0,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-52,83788,14789,19.9,42.1,low_temp_occupied,low
MOD_ROOM_01,BEDROOM,1,1,-60,31673,39951,17.2,45.1,low_temp_occupied,low
MOD_PC_02,LIVING_ROOM,1,1,-68,73631,25141,17.1,46.9,low_temp_occupied,low
MOD_ROOM_01,M_ROOM,1,1,-75,39269,44434,18.8,41.3,low_temp_occupied,low
MOD_ROOM_01,M_ROOM,1,1,-53,7871,22975,17.8,44.8,low_temp_occupied,low
MOD_PC_02,LAB,1,1,-71,69409,33712,18.1,52.5,low_temp_occupied,low
MOD_PC_01,M_ROOM,1,1,-69,63630,26229,17.7,45.3,low_temp_occupied,low
MOD_ROOM_01,M_ROOM,1,1,-71,67740,25818,18.7,53.2,low_temp_occupied,low
MOD_ESP_02,BEDROOM,1,1,-64,36685,42316,25.8,59.8,comfort_ok,low
MOD_PC_01,BEDROOM,0,0,-71,51491,43343,26.1,59.5,comfort_ok,low
MOD_PC_02,OFFICE,0,1,-50,76875,14156,26.9,58.9,comfort_ok,low
MOD_ESP_02,KITCHEN,1,1,-50,51422,43297,24.5,59.4,comfort_ok,low
MOD_PC_02,M_ROOM,1,0,-67,49018,41030,25.3,57.4,comfort_ok,low
MOD_ESP_02,KITCHEN,0,1,-55,67998,42187,25.4,59.0,comfort_ok,low
MOD_ROOM_01,LAB,1,1,-63,27505,21994,25.2,56.1,comfort_ok,low
MOD_ROOM_01,M_ROOM,0,1,-51,53665,35230,25.1,57.0,comfort_ok,low
MOD_ESP_01,KITCHEN,0,0,-52,82002,47912,25.9,59.9,comfort_ok,low
MOD_PC_02,M_ROOM,1,0,-63,5452,48258,24.2,58.9,comfort_ok,low
MOD_ESP_01,M_ROOM,1,1,-62,73445,27985,26.0,58.6,comfort_ok,low
MOD_ESP_01,OFFICE,1,1,-71,41517,16236,24.7,57.4,comfort_ok,low
MOD_ESP_02,M_ROOM,1,0,-63,62719,34916,25.2,56.8,comfort_ok,low
MOD_ROOM_01,KITCHEN,0,0,-58,38058,31223,25.1,58.3,comfort_ok,low
MOD_ESP_02,OFFICE,0,0,-73,43083,34893,26.9,57.3,comfort_ok,low
MOD_ESP_01,LAB,0,1,-62,44274,28439,26.3,56.2,comfort_ok,low
MOD_PC_02,BEDROOM,0,0,-74,45549,37427,24.2,58.9,comfort_ok,low
MOD_PC_01,KITCHEN,1,1,-50,84114,18598,26.0,57.2,comfort_ok,low
MOD_ROOM_01,LIVING_ROOM,0,1,-73,86299,25314,24.7,55.1,comfort_ok,low
MOD_PC_01,OFFICE,1,0,-67,63661,26248,25.3,57.0,comfort_ok,low
MOD_ESP_02,KITCHEN,0,0,-51,49638,36256,26.6,57.0,comfort_ok,low
MOD_PC_02,OFFICE,1,0,-65,15821,38860,24.6,57.7,comfort_ok,low
MOD_ESP_02,BEDROOM,1,0,-54,69751,25767,24.8,58.4,comfort_ok,low
MOD_PC_02,KITCHEN,0,0,-67,63435,30084,26.8,55.2,comfort_ok,low
MOD_PC_02,LIVING_ROOM,0,0,-56,32477,10442,25.7,59.7,comfort_ok,low
MOD_PC_01,OFFICE,0,0,-75,75172,36437,24.7,55.8,comfort_ok,low
MOD_ESP_01,KITCHEN,0,1,-63,60034,17112,24.5,57.2,comfort_ok,low
MOD_ROOM_01,OFFICE,0,0,-68,78040,37110,25.9,59.4,comfort_ok,low
MOD_PC_01,BEDROOM,0,1,-71,12718,43270,24.5,56.9,comfort_ok,low
MOD_PC_02,OFFICE,1,0,-64,35080,10400,24.9,58.7,comfort_ok,low
MOD_PC_01,OFFICE,0,0,-54,52787,20028,25.5,55.2,comfort_ok,low
MOD_ESP_01,LAB,1,1,-67,9342,28990,25.4,59.4,comfort_ok,low
MOD_ESP_02,OFFICE,0,1,-60,56508,42870,27.0,56.9,comfort_ok,low
MOD_ROOM_01,LAB,1,1,-64,39672,14962,25.5,56.6,comfort_ok,low
MOD_PC_01,BEDROOM,0,0,-54,60689,37541,25.8,59.6,comfort_ok,low
MOD_ESP_01,M_ROOM,1,0,-70,40747,29922,26.9,60.0,comfort_ok,low
MOD_PC_02,LIVING_ROOM,1,0,-65,71794,47717,26.1,56.8,comfort_ok,low
MOD_ROOM_01,KITCHEN,0,1,-58,80803,20973,26.7,58.4,comfort_ok,low
MOD_PC_01,OFFICE,0,0,-66,30355,16724,24.6,58.8,comfort_ok,low
MOD_ESP_02,M_ROOM,1,1,-51,7081,33700,24.9,59.7,comfort_ok,low
MOD_ROOM_01,OFFICE,1,0,-72,63968,35639,25.4,58.9,comfort_ok,low
MOD_ESP_02,LIVING_ROOM,0,1,-75,85481,47880,24.3,55.6,comfort_ok,low
MOD_ESP_01,LIVING_ROOM,1,0,-71,70859,27067,25.9,57.2,comfort_ok,low
MOD_ROOM_01,LIVING_ROOM,0,1,-74,64638,14201,25.0,59.1,comfort_ok,low
MOD_PC_01,M_ROOM,0,1,-58,47776,43005,25.7,59.3,comfort_ok,low
MOD_ESP_01,BEDROOM,0,0,-57,79609,14535,26.7,59.6,comfort_ok,low
MOD_ROOM_01,LAB,0,1,-66,11898,16717,25.5,59.1,comfort_ok,low
MOD_PC_02,LAB,1,0,-50,43035,13019,25.9,55.2,comfort_ok,low
MOD_PC_01,LIVING_ROOM,0,1,-53,9096,10088,25.9,57.3,comfort_ok,low
MOD_ROOM_01,BEDROOM,0,1,-55,24159,22722,25.1,57.3,comfort_ok,low
MOD_PC_02,KITCHEN,1,1,-52,28128,27539,26.4,56.0,comfort_ok,low
MOD_ESP_01,BEDROOM,1,0,-64,78542,44130,24.2,57.4,comfort_ok,low
MOD_ROOM_01,LAB,1,0,-52,51750,47799,24.6,55.3,comfort_ok,low
MOD_ESP_02,M_ROOM,1,1,-63,82510,36657,25.9,57.3,comfort_ok,low
MOD_ROOM_01,KITCHEN,1,0,-52,48536,45028,26.4,58.0,comfort_ok,low
MOD_ESP_01,M_ROOM,0,1,-63,83285,43577,25.2,57.9,comfort_ok,low
MOD_ESP_01,KITCHEN,1,1,-60,81115,27294,24.8,55.3,comfort_ok,low
MOD_PC_01,LIVING_ROOM,0,0,-71,21800,10164,26.1,59.3,comfort_ok,low
MOD_ESP_02,KITCHEN,1,0,-58,18047,45775,26.9,57.8,comfort_ok,low
MOD_PC_02,M_ROOM,0,0,-69,28026,25995,24.0,56.1,comfort_ok,low
MOD_ESP_02,OFFICE,0,0,-70,62364,34907,26.9,57.3,comfort_ok,low
MOD_PC_01,OFFICE,1,0,-51,31141,21319,25.3,59.8,comfort_ok,low
MOD_PC_02,M_ROOM,0,1,-66,55975,10067,24.8,55.5,comfort_ok,low
MOD_ROOM_01,M_ROOM,0,1,-69,50666,15819,26.3,55.2,comfort_ok,low
MOD_PC_01,OFFICE,0,1,-54,79126,47526,26.3,55.4,comfort_ok,low
MOD_ESP_02,OFFICE,0,0,-68,66578,11668,26.4,57.7,comfort_ok,low
MOD_ESP_01,LAB,1,1,-61,63603,24126,24.8,58.6,comfort_ok,low
MOD_PC_01,KITCHEN,0,0,-57,295,21301,25.0,56.4,comfort_ok,low
MOD_PC_01,LAB,1,1,-69,9128,48220,25.8,55.3,comfort_ok,low
MOD_PC_01,OFFICE,0,1,-69,36037,16864,25.1,59.7,comfort_ok,low
MOD_ESP_02,KITCHEN,1,0,-67,38455,37047,25.2,57.6,comfort_ok,low
MOD_PC_02,BEDROOM,1,0,-58,38622,23233,26.0,59.3,comfort_ok,low
MOD_PC_01,KITCHEN,1,1,-59,81842,16421,24.8,58.1,comfort_ok,low
MOD_ESP_02,M_ROOM,1,1,-69,84170,18145,26.5,59.1,comfort_ok,low
MOD_PC_02,LAB,1,1,-50,27849,26092,24.8,57.6,comfort_ok,low
MOD_ROOM_01,LIVING_ROOM,0,0,-72,62597,40795,24.7,55.5,comfort_ok,low
MOD_ROOM_01,LIVING_ROOM,1,1,-53,83667,18351,24.3,59.3,comfort_ok,low
MOD_ESP_01,M_ROOM,0,0,-51,66467,23047,26.7,57.4,comfort_ok,low
MOD_ESP_02,LIVING_ROOM,1,0,-67,37013,27794,25.1,56.8,comfort_ok,low
MOD_ESP_02,BEDROOM,1,1,-50,398,38078,24.4,55.9,comfort_ok,low
MOD_ESP_01,KITCHEN,0,1,-64,74608,37832,24.2,56.1,comfort_ok,low
MOD_ESP_01,LAB,0,1,-70,5250,40248,24.9,55.2,comfort_ok,low
MOD_PC_02,M_ROOM,1,1,-50,64370,11591,24.4,57.7,comfort_ok,low
MOD_ROOM_01,LAB,0,0,-60,39751,32480,26.9,59.1,comfort_ok,low
MOD_ESP_01,KITCHEN,0,1,-71,41093,29337,25.8,57.8,comfort_ok,low
MOD_PC_01,BEDROOM,1,0,-61,42916,17786,24.3,56.5,comfort_ok,low
MOD_PC_02,M_ROOM,1,0,-56,43502,33920,26.6,57.0,comfort_ok,low
MOD_PC_02,BEDROOM,1,1,-50,82939,35022,26.4,59.0,comfort_ok,low
MOD_ESP_02,M_ROOM,1,1,-70,69490,16830,26.8,58.4,comfort_ok,low
MOD_ESP_01,M_ROOM,0,1,-60,77831,34799,24.4,59.4,comfort_ok,low
MOD_ROOM_01,BEDROOM,0,1,-54,70675,40636,24.2,59.4,comfort_ok,low
MOD_ESP_01,LAB,0,1,-51,14806,30855,25.3,56.2,comfort_ok,low
MOD_PC_01,LIVING_ROOM,1,1,-66,37917,46198,25.2,57.3,comfort_ok,low
MOD_ESP_02,BEDROOM,0,0,-68,18313,42066,26.3,57.0,comfort_ok,low
MOD_ROOM_01,LAB,0,1,-73,16332,49027,24.5,56.8,comfort_ok,low
MOD_PC_01,KITCHEN,1,1,-71,54622,33612,26.3,57.8,comfort_ok,low
MOD_ESP_02,LAB,1,0,-65,55726,12468,25.5,57.0,comfort_ok,low
MOD_ESP_01,OFFICE,0,1,-50,31872,36982,25.2,56.0,comfort_ok,low
MOD_ESP_01,M_ROOM,0,0,-59,30094,46932,24.2,57.9,comfort_ok,low
MOD_PC_01,OFFICE,0,0,-53,83713,19284,24.5,56.7,comfort_ok,low
MOD_ROOM_01,BEDROOM,0,0,-61,30878,27933,26.5,55.7,comfort_ok,low
MOD_PC_01,KITCHEN,0,0,-58,49564,32678,24.0,55.5,comfort_ok,low
MOD_ROOM_01,BEDROOM,0,1,-65,11923,14615,26.0,56.4,comfort_ok,low
MOD_PC_02,LAB,1,1,-71,54422,31012,24.8,59.8,comfort_ok,low
MOD_ESP_02,BEDROOM,0,1,-68,18111,38695,24.7,58.9,comfort_ok,low
MOD_PC_02,OFFICE,1,0,-57,74437,38905,24.8,56.9,comfort_ok,low
MOD_ESP_01,BEDROOM,1,0,-58,9194,36367,25.1,58.5,comfort_ok,low
MOD_ESP_01,KITCHEN,1,0,-69,49598,31711,24.9,57.2,comfort_ok,low
MOD_PC_02,LAB,0,0,-50,59642,45188,27.0,59.1,comfort_ok,low
MOD_ROOM_01,LAB,0,1,-70,73644,29801,26.2,59.1,comfort_ok,low
MOD_ESP_02,KITCHEN,0,1,-54,55772,33991,26.7,57.0,comfort_ok,low
MOD_PC_02,M_ROOM,0,1,-73,22519,41495,27.0,56.4,comfort_ok,low
MOD_ESP_02,LAB,1,1,-69,26442,15641,26.3,58.5,comfort_ok,low
MOD_ESP_01,M_ROOM,1,1,-73,61268,47816,24.7,59.4,comfort_ok,low
MOD_ESP_02,BEDROOM,0,1,-64,26791,44435,26.3,57.2,comfort_ok,low
MOD_PC_01,M_ROOM,1,0,-62,33792,18346,25.7,56.3,comfort_ok,low
MOD_PC_01,OFFICE,1,1,-59,21673,43654,26.0,57.1,comfort_ok,low
MOD_ROOM_01,OFFICE,1,1,-70,66672,48772,24.2,58.7,comfort_ok,low
MOD_ESP_01,M_ROOM,1,0,-68,2592,30526,24.3,56.3,comfort_ok,low
MOD_PC_01,LAB,0,0,-60,32951,22137,26.3,58.2,comfort_ok,low
MOD_PC_02,M_ROOM,1,1,-70,19858,16894,24.5,57.8,comfort_ok,low
MOD_PC_01,OFFICE,0,0,-72,16040,47122,26.2,57.0,comfort_ok,low
MOD_ESP_01,OFFICE,1,0,-62,73585,39213,25.0,56.0,comfort_ok,low
MOD_PC_02,OFFICE,1,0,-52,22032,39017,24.1,57.1,comfort_ok,low
MOD_PC_01,KITCHEN,0,0,-73,11741,36890,25.6,59.7,comfort_ok,low
MOD_PC_01,M_ROOM,0,1,-63,71915,31204,24.4,59.5,comfort_ok,low
MOD_ROOM_01,LAB,1,0,-66,48360,19660,25.2,57.2,comfort_ok,low
MOD_ROOM_01,LAB,1,1,-64,73191,37612,26.9,59.1,comfort_ok,low
MOD_PC_02,OFFICE,1,1,-73,38392,39866,26.1,59.4,comfort_ok,low
MOD_PC_02,LAB,0,1,-62,36514,33278,25.1,56.3,comfort_ok,low
MOD_PC_02,M_ROOM,0,0,-71,71043,16231,24.6,58.1,comfort_ok,low
MOD_PC_01,KITCHEN,1,0,-62,76081,21669,24.9,59.7,comfort_ok,low
MOD_PC_02,KITCHEN,0,0,-52,14960,28566,24.3,57.2,comfort_ok,low
MOD_ESP_01,BEDROOM,0,1,-53,15376,30159,27.0,58.0,comfort_ok,low
MOD_PC_02,LAB,0,1,-72,51977,16401,26.1,56.1,comfort_ok,low
MOD_PC_02,LAB,1,0,-62,68418,42350,25.4,59.3,comfort_ok,low
MOD_PC_01,BEDROOM,0,0,-88,25085,44813,28.0,47.5,weak_signal_env,medium
MOD_ROOM_01,BEDROOM,0,0,-85,9966,32298,26.9,59.5,weak_signal_env,medium
MOD_PC_02,M_ROOM,1,1,-92,35337,23917,26.3,44.5,weak_signal_env,medium
MOD_ESP_01,OFFICE,0,1,-87,78386,31509,28.0,55.9,weak_signal_env,medium
MOD_ROOM_01,LIVING_ROOM,1,0,-88,51290,39599,25.2,57.0,weak_signal_env,medium
MOD_PC_01,OFFICE,1,1,-85,69525,39583,24.1,48.1,weak_signal_env,medium
MOD_ESP_02,LIVING_ROOM,0,0,-84,32433,16944,27.0,53.7,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,1,-82,3893,43555,26.2,59.3,weak_signal_env,medium
MOD_PC_02,LAB,0,1,-92,41053,36700,25.7,54.9,weak_signal_env,medium
MOD_PC_02,M_ROOM,1,0,-89,50144,18020,27.6,41.3,weak_signal_env,medium
MOD_PC_02,LAB,1,1,-86,51752,32265,27.9,51.8,weak_signal_env,medium
MOD_ESP_01,LAB,1,0,-87,61586,40456,24.9,46.3,weak_signal_env,medium
MOD_PC_02,BEDROOM,0,0,-83,64626,43233,24.6,52.4,weak_signal_env,medium
MOD_PC_01,BEDROOM,1,1,-91,21002,11206,27.5,40.2,weak_signal_env,medium
MOD_ESP_01,LAB,0,1,-81,32690,37159,24.4,56.3,weak_signal_env,medium
MOD_PC_02,KITCHEN,1,0,-87,36430,20729,27.3,45.4,weak_signal_env,medium
MOD_ROOM_01,LAB,1,0,-83,20064,40393,25.4,49.4,weak_signal_env,medium
MOD_ESP_01,M_ROOM,1,1,-82,63342,37410,25.0,45.9,weak_signal_env,medium
MOD_PC_02,LIVING_ROOM,0,1,-89,15828,41797,25.0,42.4,weak_signal_env,medium
MOD_PC_02,BEDROOM,1,1,-86,21298,30275,26.8,43.5,weak_signal_env,medium
MOD_PC_01,LIVING_ROOM,0,0,-84,720,34318,25.7,45.5,weak_signal_env,medium
MOD_PC_02,OFFICE,1,1,-90,345,31506,26.7,40.9,weak_signal_env,medium
MOD_PC_02,KITCHEN,1,0,-84,25677,24014,27.2,58.7,weak_signal_env,medium
MOD_PC_02,LAB,1,0,-89,26417,23298,27.3,42.0,weak_signal_env,medium
MOD_ROOM_01,M_ROOM,1,0,-88,55930,30574,27.1,52.1,weak_signal_env,medium
MOD_ROOM_01,LAB,0,1,-83,85713,21699,25.1,53.9,weak_signal_env,medium
MOD_ESP_02,BEDROOM,0,1,-92,263,32190,25.4,40.2,weak_signal_env,medium
MOD_ROOM_01,OFFICE,0,1,-92,40861,21095,26.0,48.3,weak_signal_env,medium
MOD_ESP_02,M_ROOM,1,1,-91,21528,32060,27.9,53.3,weak_signal_env,medium
MOD_ESP_02,LIVING_ROOM,0,0,-90,42671,13468,24.7,53.5,weak_signal_env,medium
MOD_ROOM_01,OFFICE,0,0,-81,20381,22872,24.2,40.7,weak_signal_env,medium
MOD_PC_02,KITCHEN,1,0,-84,32773,33945,27.0,59.9,weak_signal_env,medium
MOD_ESP_01,M_ROOM,0,0,-88,65646,16712,25.3,56.2,weak_signal_env,medium
MOD_ESP_02,LIVING_ROOM,1,1,-81,23685,47719,27.9,40.7,weak_signal_env,medium
MOD_PC_01,M_ROOM,1,0,-83,49443,40680,24.3,51.1,weak_signal_env,medium
MOD_ESP_02,OFFICE,0,0,-90,1706,37814,27.3,59.7,weak_signal_env,medium
MOD_PC_01,LAB,0,0,-92,3271,37892,25.8,48.4,weak_signal_env,medium
MOD_PC_02,LAB,1,0,-84,2146,41415,26.8,52.0,weak_signal_env,medium
MOD_PC_01,KITCHEN,0,0,-87,8421,12000,26.5,49.5,weak_signal_env,medium
MOD_ROOM_01,LAB,0,0,-86,67793,14586,25.6,41.7,weak_signal_env,medium
MOD_PC_01,BEDROOM,1,0,-88,59696,48960,27.5,55.2,weak_signal_env,medium
MOD_ESP_01,BEDROOM,1,1,-83,17869,32966,25.7,57.8,weak_signal_env,medium
MOD_ESP_01,LIVING_ROOM,0,0,-90,84411,48462,27.2,55.9,weak_signal_env,medium
MOD_PC_02,LIVING_ROOM,1,1,-90,64532,29661,26.9,40.8,weak_signal_env,medium
MOD_PC_02,OFFICE,1,1,-85,65693,11273,24.2,52.2,weak_signal_env,medium
MOD_ROOM_01,BEDROOM,1,0,-90,42602,16117,25.4,48.9,weak_signal_env,medium
MOD_PC_01,LIVING_ROOM,1,1,-87,6597,16353,24.4,49.3,weak_signal_env,medium
MOD_PC_01,BEDROOM,1,1,-90,42080,31831,24.3,54.5,weak_signal_env,medium
MOD_PC_02,M_ROOM,0,0,-89,13154,28307,26.6,40.5,weak_signal_env,medium
MOD_ESP_01,LAB,0,0,-86,14319,14471,24.7,48.0,weak_signal_env,medium
MOD_ESP_02,LAB,1,0,-89,75740,22560,26.0,44.5,weak_signal_env,medium
MOD_ESP_02,LAB,1,0,-86,77820,30954,24.3,55.9,weak_signal_env,medium
MOD_PC_02,LIVING_ROOM,0,0,-90,9383,28961,26.9,58.4,weak_signal_env,medium
MOD_ESP_01,LAB,0,0,-91,71222,24335,26.5,42.8,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,0,-88,73781,13921,26.4,54.7,weak_signal_env,medium
MOD_ESP_01,KITCHEN,0,0,-91,54411,12942,25.0,40.4,weak_signal_env,medium
MOD_ESP_01,M_ROOM,1,1,-88,39372,45623,26.2,58.2,weak_signal_env,medium
MOD_ESP_02,BEDROOM,0,0,-81,42636,38757,25.3,50.8,weak_signal_env,medium
MOD_ROOM_01,BEDROOM,1,1,-82,80901,19541,27.2,58.6,weak_signal_env,medium
MOD_ESP_02,KITCHEN,1,0,-92,7791,21363,25.1,57.9,weak_signal_env,medium
MOD_PC_02,OFFICE,0,1,-82,54957,29928,27.3,46.5,weak_signal_env,medium
MOD_ESP_02,BEDROOM,0,0,-83,49013,45078,25.6,40.7,weak_signal_env,medium
MOD_ESP_01,M_ROOM,0,1,-85,28905,49350,25.3,43.8,weak_signal_env,medium
MOD_ROOM_01,KITCHEN,0,1,-91,82373,35384,24.1,51.8,weak_signal_env,medium
MOD_ESP_01,LIVING_ROOM,0,1,-81,60583,26205,27.1,46.5,weak_signal_env,medium
MOD_PC_02,KITCHEN,1,1,-85,52773,28391,24.6,49.0,weak_signal_env,medium
MOD_PC_02,OFFICE,1,1,-90,69918,10514,24.3,44.6,weak_signal_env,medium
MOD_ROOM_01,KITCHEN,0,0,-82,33687,16734,25.4,49.4,weak_signal_env,medium
MOD_PC_01,LIVING_ROOM,1,0,-85,21123,37484,25.3,53.3,weak_signal_env,medium
MOD_ROOM_01,LAB,1,0,-83,29346,33532,24.9,47.9,weak_signal_env,medium
MOD_ESP_01,LAB,1,1,-90,18811,32015,24.9,44.3,weak_signal_env,medium
MOD_ROOM_01,M_ROOM,0,0,-91,21020,44240,27.6,44.0,weak_signal_env,medium
MOD_PC_01,LAB,1,0,-84,42031,35713,26.3,45.9,weak_signal_env,medium
MOD_PC_01,OFFICE,1,1,-82,12253,45390,26.5,40.5,weak_signal_env,medium
MOD_PC_01,LAB,1,0,-87,65534,45373,24.0,42.8,weak_signal_env,medium
